id,type,genres,average_rating,num_votes
4298,movie,"Action,Adventure,Drama",6.9,296470
4299,short,"Adventure,Animation,Comedy",5.4,143
4300,movie,"Comedy,Drama,Romance",5.5,737
4301,movie,"Action,Comedy,Romance",5.6,122273
4302,tvEpisode,"Family,Sci-Fi",5.4,18
4303,movie,"Drama,Mystery,Thriller",5.6,89244
4304,short,"Comedy,Short",6.1,12
4305,short,"Drama,Short",5.2,5
4306,movie,"Horror,Mystery,Thriller",6.0,81654
4307,movie,"Drama,History,War",7.8,193207
4308,tvMovie,"Comedy,Family,Fantasy",6.0,2863
4309,movie,"Biography,Drama,History",7.6,30685
4310,movie,Drama,6.8,12151
4311,tvMovie,Documentary,7.2,199
4312,movie,"Action,Crime,Thriller",5.1,658
4313,movie,"Action,Crime,Drama",6.7,58762
4314,movie,"Animation,Drama,Family",7.7,21522
4315,tvEpisode,Drama,7.7,50
4316,tvSeries,"Comedy,Talk-Show",5.2,1800
4317,movie,"Comedy,Drama,Romance",5.8,126524
4318,tvEpisode,"Comedy,Drama",7.2,48
4319,tvEpisode,Comedy,7.8,987
4320,movie,Comedy,5.9,5464
4321,movie,"Drama,Music,Romance",6.5,276
4322,tvSeries,Fantasy,6.9,1637
4323,tvEpisode,"Drama,Sci-Fi,Thriller",8.8,3651
4324,movie,Drama,5.4,25
4325,movie,"Horror,Mystery,Thriller",5.2,1135
4326,movie,"Comedy,Fantasy",6.1,426
4327,movie,"Action,Adventure,Comedy",5.9,116796
4328,movie,"Adventure,Comedy,Drama",7.4,232548
4329,tvMovie,"Adventure,Drama",6.4,88
4330,movie,"Drama,Thriller",6.5,611
4331,movie,"Biography,Drama,History",7.7,20502
4332,movie,"Drama,Fantasy,Horror",4.2,22166
4333,movie,"Crime,Drama,Mystery",5.7,1185
4334,movie,Documentary,7.6,381
4335,movie,"Drama,Romance",7.3,4144
4336,movie,"Crime,Horror,Mystery",7.1,19181
4337,movie,"Horror,Thriller",4.2,1931
4338,tvEpisode,"Crime,Drama,Fantasy",7.3,162
4339,movie,Biography,5.8,9
4340,tvEpisode,"Action,Crime,Drama",7.8,12
4341,tvSeries,Reality-TV,8.0,7
4342,movie,"Crime,Drama,Mystery",5.9,31363
4343,movie,"Action,Horror,Mystery",6.2,9563
4344,movie,"Action,Horror,Thriller",4.0,869
4345,movie,"Documentary,Sport",7.1,2237
4346,movie,"Biography,Drama",6.3,7998
4347,movie,"Action,Drama,Thriller",6.4,1571
4348,movie,Mystery,6.2,96
4349,movie,"Horror,Mystery,Thriller",4.4,1156
4350,movie,Crime,6.0,271
4351,movie,"Drama,History,Thriller",6.6,763
4352,tvEpisode,"Documentary,Drama,History",7.2,308
4353,tvSeries,"Mystery,Thriller",5.7,582
4354,movie,"Drama,Family",6.2,1936
4355,movie,"Adventure,Comedy,Family",7.0,62693
4356,tvEpisode,"Comedy,Talk-Show",6.4,7
4357,movie,"Adventure,Comedy,Family",6.0,23632
4358,movie,Family,5.4,439
4359,movie,Drama,7.3,15382
4360,movie,Documentary,6.1,80
4361,tvEpisode,"Action,Crime,Drama",8.2,167
4362,tvSeries,"Game-Show,Reality-TV",7.4,4024
4363,movie,"Comedy,Drama",5.1,6637
4364,short,"Documentary,Short",6.9,94
4365,movie,"Comedy,Drama,Romance",6.9,6210
4366,movie,Documentary,8.0,10
4367,tvMovie,Comedy,5.1,163
4368,movie,"Action,Horror,Sci-Fi",5.5,96743
4369,tvEpisode,"Comedy,Talk-Show",2.8,5
4370,tvEpisode,"Comedy,Drama,Romance",8.5,887
4371,tvSeries,"Comedy,Drama",6.3,710
4372,short,"Comedy,Horror,Short",7.3,22
4373,tvMiniSeries,Documentary,7.4,720
4374,movie,"History,Sport,Thriller",6.2,8845
4375,tvSeries,Comedy,5.9,391
4376,movie,"Action,Adventure,Drama",6.6,15925
4377,movie,Drama,6.7,43892
4378,movie,"Comedy,Romance",4.5,1173
4379,movie,"Comedy,Crime",4.0,4697
4380,tvMiniSeries,"Crime,Documentary",7.4,6928
4381,movie,"Adventure,Comedy,Drama",6.4,6284
4382,movie,"Animation,Drama,Sci-Fi",6.5,17477
4383,movie,"Horror,Mystery,Thriller",7.5,447360
4384,movie,"Drama,Fantasy,Horror",6.4,80520
4385,movie,Documentary,6.3,723
4386,tvEpisode,Comedy,8.0,5
4387,movie,"Action,Crime,Drama",6.3,4385
4388,tvEpisode,"Action,Adventure,Animation",7.3,139
4389,movie,"Crime,Drama,Thriller",6.6,3245
4390,movie,"Adventure,Animation,Comedy",7.2,195836
4391,tvEpisode,Talk-Show,8.9,7
4392,movie,"Action,Drama,Fantasy",7.6,168005
4393,movie,Comedy,7.6,3177
4394,movie,"Crime,Drama,Romance",7.2,51559
4395,tvEpisode,Comedy,6.7,42
4396,tvSeries,"Comedy,Horror,Talk-Show",7.8,2173
4397,short,"Drama,Family,Short",6.6,83
4398,movie,"Comedy,Drama",5.0,10584
4399,movie,"Mystery,Thriller",6.6,405194
4400,movie,"Comedy,Drama",7.4,225
4401,short,"Biography,Documentary,Drama",7.5,6
4402,movie,"Drama,Romance",7.2,255
4403,short,"Drama,Mystery,Short",7.3,7
4404,movie,"Biography,Drama,Romance",7.1,166909
4405,movie,"Adventure,Family,Fantasy",7.2,62657
4406,tvSeries,"Adventure,Drama,Family",8.5,21749
4407,movie,Drama,6.0,476
4408,movie,"Action,Adventure,Sci-Fi",4.1,2005
4409,movie,"Horror,Thriller",4.5,14946
4410,movie,Thriller,5.7,554
4411,movie,Drama,6.6,4755
4412,movie,"Biography,Documentary,Sport",8.1,15758
4413,movie,Drama,7.9,4054
4414,movie,Documentary,7.3,2383
4415,movie,"Comedy,Drama",7.9,14050
4416,movie,"Comedy,Drama,History",7.2,89419
4417,movie,"Action,Comedy",5.8,6128
4418,movie,"Action,Thriller",5.9,7388
4419,short,"Drama,Short",6.8,9
4420,movie,"Drama,Thriller",6.0,54
4421,movie,"Crime,Drama,Thriller",8.5,1205385
4422,movie,Drama,6.4,595
4423,movie,"Crime,Drama,Thriller",7.1,99960
4424,movie,"Documentary,Horror",4.6,2060
4425,movie,Horror,4.2,34925
4426,tvSeries,"Action,Animation,Comedy",7.7,4934
4427,tvMiniSeries,"Crime,Documentary,History",7.6,10529
4428,tvSeries,"Fantasy,Mystery,Romance",6.5,90
4429,movie,\N,7.7,989
4430,movie,"Horror,Sci-Fi",4.7,5300
4431,tvSeries,"Crime,Documentary,Mystery",6.6,8815
4432,movie,"Biography,Comedy,Drama",7.4,140517
4433,tvEpisode,"Comedy,Talk-Show",8.1,38
4434,movie,"Drama,Romance,Sci-Fi",6.3,30403
4435,movie,"Comedy,Drama",7.5,10279
4436,movie,"Action,Adventure,Comedy",5.7,41426
4437,movie,"Horror,Thriller",5.2,602
4438,movie,"Horror,Thriller",5.3,433
4439,tvSeries,Family,6.1,12
4440,movie,"Adventure,Drama",6.8,378
4441,movie,"Drama,Thriller",4.4,2991
4442,movie,"Action,Crime,Drama",6.2,2429
4443,tvSeries,"Comedy,Drama",6.7,4298
4444,movie,"Drama,Western",5.8,10133
4445,tvEpisode,"Comedy,History",7.5,47
4446,tvEpisode,"Action,Adventure,Animation",6.3,15
4447,tvEpisode,Comedy,7.5,308
4448,movie,Comedy,5.1,76028
4449,tvEpisode,Comedy,5.3,19
4450,tvMovie,"Action,Adventure,Comedy",4.5,4754
4451,tvEpisode,"Drama,Musical",8.0,149
4452,movie,"Documentary,History",7.2,13483
4453,movie,"Comedy,Drama",7.3,106566
4454,tvMovie,"Drama,History",6.6,4487
4455,movie,Drama,6.7,912
4456,tvEpisode,"Documentary,Sport",8.6,78
4457,movie,"Action,Adventure,Comedy",5.1,41
4458,tvEpisode,"Adventure,Comedy,Drama",8.6,987
4459,movie,"Biography,Drama",7.3,29061
4460,movie,"Drama,Fantasy,Horror",6.5,35410
4461,short,"Action,Sci-Fi,Short",7.1,14
4462,movie,"Action,Drama,History",7.2,5079
4463,tvMiniSeries,"Drama,History,Sport",7.6,12036
4464,tvSeries,"Action,Animation,Comedy",7.2,52
4465,movie,Horror,7.5,189025
4466,movie,"Drama,Romance,War",6.8,11525
4467,movie,"Drama,Horror,Thriller",6.2,11552
4468,movie,"Comedy,Crime,Thriller",6.3,111577
4469,tvSeries,Comedy,7.1,18
4470,movie,"Comedy,Crime,Drama",7.2,19
4471,tvMiniSeries,"Crime,Thriller",7.2,1097
4472,tvSeries,Comedy,7.7,14
4473,movie,"Biography,Crime,Documentary",7.6,7001
4474,tvEpisode,"Action,Adventure,Animation",3.4,25
4475,movie,"Biography,Drama,Sport",7.8,344116
4476,movie,"Horror,Thriller",5.2,98044
4477,tvSeries,Reality-TV,7.7,3382
4478,movie,Drama,4.9,268
4479,movie,Comedy,4.6,3203
4480,movie,Comedy,6.4,44277
4481,tvMiniSeries,"Crime,Drama,Mystery",7.7,8618
4482,tvSeries,"Comedy,Talk-Show",7.1,1595
4483,movie,"Comedy,Family,Fantasy",4.9,76532
4484,movie,"Comedy,Family,Romance",3.7,21961
4485,movie,Drama,7.6,97621
4486,movie,"Action,Drama",6.7,1274
4487,movie,"Action,Adventure,Fantasy",6.6,101836
4488,movie,Documentary,6.8,645
4489,tvEpisode,Comedy,8.2,187
4490,movie,"Action,Thriller",7.0,104214
4491,movie,"Horror,Mystery,Thriller",4.8,40356
4492,tvEpisode,"Crime,Drama,Horror",7.9,109
4493,movie,"Drama,Fantasy,Horror",6.4,270
4494,movie,"Crime,Drama,Horror",6.3,1933
4495,tvMiniSeries,"Crime,Drama,Horror",6.9,263
4496,movie,Horror,5.3,616
4497,tvEpisode,"Adventure,Animation,Comedy",7.2,56
4498,movie,"Comedy,Drama",7.3,3881
4499,movie,"Biography,Drama",7.2,129520
4500,movie,"Action,Documentary,Sport",6.2,56
4501,movie,"Crime,Thriller",6.4,59142
4502,tvEpisode,Talk-Show,5.1,7
4503,movie,"Comedy,Drama",7.3,62547
4504,movie,"Action,Crime,Drama",6.8,10791
4505,movie,Documentary,7.9,16902
4506,movie,"Animation,Drama,Romance",7.5,36164
4507,movie,Documentary,6.3,373
4508,movie,Comedy,3.7,13
4509,movie,"Crime,Drama",5.3,437
4510,movie,"Drama,History",6.7,3817
4511,short,"Drama,Short",5.7,22
4512,movie,"Crime,Drama,Mystery",7.8,428541
4513,tvSeries,Drama,6.8,14
4514,movie,"Drama,Horror",5.6,4130
4515,movie,"Comedy,Drama",5.3,850
4516,tvSeries,"Comedy,Crime,Drama",7.1,4974
4517,tvSeries,"Action,Drama,Mystery",7.5,372
4518,movie,"Crime,Drama,Horror",6.3,16113
4519,movie,Comedy,5.8,20848
4520,movie,Drama,7.7,716
4521,movie,Drama,7.1,326
4522,movie,Drama,8.1,192
4523,movie,Drama,8.1,186
4524,movie,"Action,Biography,Drama",6.6,31922
4525,movie,"Action,Drama,History",7.0,4114
4526,movie,"Action,Crime,Romance",6.5,609
4527,movie,"Biography,Documentary,History",7.1,21135
4528,movie,"Comedy,Drama,Mystery",5.9,1575
4529,movie,"Action,Drama,War",6.7,21242
4530,tvMiniSeries,"Biography,Crime,Drama",7.4,3549
4531,movie,"Action,Comedy,Crime",5.8,155847
4532,movie,"Adventure,Horror",5.3,39605
4533,movie,"Animation,Comedy,Family",5.5,1818
4534,movie,"Drama,Romance,War",7.4,37163
4535,tvEpisode,"Comedy,Talk-Show",7.8,17
4536,short,"Documentary,Drama,Short",6.4,9
4537,movie,"Comedy,Drama,Romance",6.0,353
4538,movie,"Drama,Thriller",6.5,915
4539,movie,"Comedy,Drama,Romance",6.9,29534
4540,movie,"Action,Comedy,Crime",5.4,25197
4541,movie,Action,4.8,2704
4542,movie,"Crime,Drama,Mystery",7.8,526504
4543,movie,"Drama,Thriller",7.1,12231
4544,movie,"Drama,Horror,Mystery",3.6,2038
4545,tvSeries,"Comedy,Family,Fantasy",5.2,1780
4546,tvMiniSeries,"Drama,Horror,Mystery",7.4,72689
4547,tvEpisode,"Comedy,Talk-Show",4.4,7
4548,tvMiniSeries,"Drama,Horror,Mystery",8.6,186621
4549,movie,"Drama,Horror,Thriller",3.9,9442
4550,tvSeries,"Action,Comedy,Family",6.6,659
4551,movie,"Comedy,Romance",5.8,86993
4552,movie,Documentary,6.4,43
4553,movie,Drama,8.0,432566
4554,movie,"Fantasy,Horror,Thriller",4.7,1594
4555,movie,"Biography,Crime,Drama",6.9,78086
4556,movie,"Comedy,Music,Sci-Fi",7.2,2412
4557,movie,"Drama,Fantasy,Romance",5.7,8702
4558,tvSeries,"Documentary,Family",7.1,647
4559,movie,"Crime,Drama,Thriller",5.4,5354
4560,movie,Drama,6.6,58
4561,movie,Horror,6.8,2067
4562,movie,"Drama,Romance",7.3,2527
4563,movie,"Action,Sci-Fi,Thriller",4.7,7547
4564,movie,"Drama,Thriller",6.2,12327
4565,movie,"Comedy,Drama",7.3,77709
4566,tvEpisode,"Crime,Drama,Horror",7.0,495
4567,tvEpisode,"Action,Crime,Drama",8.7,838
4568,tvEpisode,"Crime,Drama,Mystery",7.9,1506
4569,tvMiniSeries,Documentary,9.3,3779
4570,movie,"Action,Adventure,Crime",5.1,19303
4571,movie,"Documentary,Sport",6.5,908
4572,tvMiniSeries,"Adventure,Drama,Mystery",4.6,15059
4573,tvSeries,Comedy,4.9,780
4574,movie,"Adventure,Comedy,Fantasy",6.8,144900
4575,movie,"Drama,History,Thriller",7.6,203837
4576,movie,"Horror,Sci-Fi,Thriller",6.3,3293
4577,movie,Comedy,6.5,6538
4578,tvMiniSeries,"Comedy,Crime,Drama",6.5,2749
4579,movie,"Drama,Family,Fantasy",6.0,26510
4580,movie,"Biography,Comedy,Crime",6.4,63189
4581,tvMiniSeries,"Crime,Documentary",8.0,2153
4582,tvMiniSeries,"Crime,Documentary",7.3,5125
4583,tvSeries,"Drama,Horror,Mystery",6.3,5288
4584,movie,"Crime,Drama",4.4,836
4585,movie,Crime,3.8,390
4586,movie,"Drama,Sport",6.3,466
4587,movie,"Crime,Drama,Thriller",7.1,8059
4588,tvEpisode,Comedy,7.8,78
4589,movie,"Biography,Comedy,Drama",8.5,772773
4590,movie,"Comedy,Fantasy,Romance",6.4,130347
4591,movie,"Crime,Thriller",6.4,13625
4592,movie,"Crime,Drama,Mystery",8.1,149335
4593,movie,"Drama,Mystery,Thriller",6.6,96470
4594,tvEpisode,Comedy,8.0,603
4595,tvEpisode,"Action,Adventure,Animation",8.2,81
4596,tvEpisode,"Comedy,Talk-Show",4.8,8
4597,movie,"Biography,Crime,Drama",7.8,333955
4598,short,"Documentary,Short",7.4,1664
4599,movie,"Biography,Drama",6.4,104163
4600,tvSeries,"Action,Animation,Drama",7.2,2490
4601,tvEpisode,"Adventure,Comedy",8.7,61
4602,movie,"Comedy,Drama",6.3,1408
4603,movie,"Action,Thriller",4.8,30
4604,movie,Documentary,7.9,2964
4605,movie,"Comedy,Drama,Romance",6.8,26219
4606,tvSeries,Comedy,7.2,2220
4607,movie,Drama,6.3,518
4608,tvSeries,"Crime,Drama",7.1,73
4609,tvSeries,"Adventure,Animation,Family",4.3,114
4610,tvSeries,"Drama,Romance,Thriller",7.8,3852
4611,tvEpisode,"Drama,Romance,Thriller",8.6,68
4612,movie,"Action,Drama,Family",6.2,164523
4613,tvSeries,Action,8.8,12
4614,tvMiniSeries,"Crime,Documentary,Mystery",8.1,18895
4615,movie,"Drama,Fantasy,Horror",6.3,3307
4616,movie,"Action,Western",6.1,2205
4617,movie,"Drama,Horror,Mystery",7.0,127883
4618,movie,"Drama,Thriller",6.7,13325
4619,movie,"Biography,Drama,History",7.2,92799
4620,tvSeries,"Fantasy,Mystery,Romance",8.2,6824
4621,tvSeries,"Action,Adventure,Fantasy",8.3,747
4622,movie,"Biography,Drama,History",8.0,645302
4623,tvEpisode,"News,Talk-Show",8.6,5
4624,movie,"Comedy,Romance",6.0,68697
4625,movie,"Comedy,Romance",5.8,21946
4626,movie,Drama,6.5,666
4627,movie,"Adventure,Comedy,Drama",5.5,15169
4628,tvEpisode,Reality-TV,4.9,8
4629,tvSeries,"Drama,Mystery,Romance",7.6,176
4630,movie,"Drama,Fantasy,Romance",6.8,141700
4631,tvSeries,Comedy,6.5,115
4632,movie,"Comedy,Drama",6.2,6571
4633,movie,"Documentary,Drama,War",7.1,573
4634,movie,"Adventure,Animation,Comedy",5.1,478
4635,movie,"Action,Adventure,Family",4.0,154108
4636,movie,"Action,Comedy,Crime",7.0,93767
4637,tvMiniSeries,"Documentary,Drama,History",7.3,6514
4638,tvMiniSeries,"Biography,Documentary,History",9.1,85385
4639,movie,"Action,Crime,Drama",3.7,9813
4640,movie,"Comedy,Drama,Romance",6.6,868
4641,movie,"Horror,Mystery,Thriller",5.6,48164
4642,movie,"Drama,Romance",4.9,4560
4643,short,"Comedy,Short",6.3,2157
4644,movie,"Drama,History,Thriller",6.3,423
4645,tvEpisode,"Adventure,Animation,Comedy",8.4,297
4646,tvEpisode,"Action,Adventure,Animation",7.3,6
4647,movie,Comedy,5.6,5125
4648,movie,"Adventure,Biography,Documentary",7.4,3309
4649,movie,"Documentary,History",7.2,181
4650,movie,"Action,Crime,Drama",6.0,620
4651,movie,"Adventure,Documentary,Drama",6.7,1551
4652,movie,"Comedy,Romance",5.6,11542
4653,movie,"Crime,Drama,Thriller",4.3,13093
4654,movie,"Drama,Sport",5.1,258
4655,tvSeries,"Comedy,Drama",7.1,752
4656,movie,"Comedy,Drama,Romance",5.2,9133
4657,movie,"Comedy,Crime,Drama",6.3,45211
4658,movie,Comedy,6.1,2500
4659,movie,"Comedy,Drama",5.5,3556
4660,movie,"Crime,Thriller",6.3,7232
4661,movie,"Comedy,Documentary",6.7,422
4662,movie,"Action,Biography,Drama",8.1,14968
4663,movie,"Comedy,Drama",4.5,492
4664,tvSeries,"Drama,Fantasy",7.6,154
4665,short,"Drama,Short",6.7,66
4666,movie,Drama,6.8,10588
4667,movie,"Drama,Romance",5.7,689
4668,movie,"Comedy,Romance",5.8,20712
4669,movie,"Adventure,Drama,Fantasy",4.2,8324
4670,movie,"Adventure,Animation,Drama",7.7,57483
4671,movie,Documentary,7.8,6
4672,movie,Comedy,4.8,1083
4673,movie,"Drama,Mystery,Thriller",8.4,363250
4674,tvMiniSeries,"Crime,Drama,Horror",7.0,3861
4675,movie,"Comedy,Drama,Romance",7.2,223997
4676,movie,"Drama,Horror,Mystery",5.1,8528
4677,movie,Comedy,6.1,2658
4678,movie,"Comedy,Crime,Drama",7.1,17305
4679,movie,"Biography,Comedy,Drama",5.4,3864
4680,movie,"Biography,Documentary,History",8.3,11989
4681,movie,"Action,Adventure,Drama",8.9,1662581
4682,movie,"Action,Adventure,Drama",8.7,1503445
4683,movie,"Crime,Drama,Thriller",6.5,1528
4684,movie,"Drama,Romance",6.0,3581
4685,movie,"Action,Adventure,Drama",5.3,125
4686,movie,"Drama,Romance",6.3,211
4687,movie,"Comedy,Romance,Sport",3.8,50720
4688,movie,"Action,Comedy,Crime",6.1,21852
4689,movie,"Comedy,Drama,Romance",6.1,3492
4690,movie,"Drama,War",5.8,235
4691,movie,"Comedy,Fantasy",6.2,1581
4692,movie,Documentary,7.1,2072
4693,tvMovie,"Adventure,Animation,Comedy",5.8,23
4694,movie,"Action,Comedy,Family",4.8,1903
4695,movie,"Crime,Documentary,Music",6.2,646
4696,movie,"Comedy,Drama,Fantasy",6.3,2101
4697,movie,"Comedy,Horror",4.7,2255
4698,video,Comedy,8.0,446
4699,movie,Documentary,6.4,919
4700,movie,"Action,Adventure,Comedy",6.7,170631
4701,tvShort,"Comedy,Mystery",7.2,67
4702,movie,Drama,7.2,157669
4703,tvEpisode,Family,8.1,9
4704,movie,"Action,Sci-Fi",8.7,1699015
4705,movie,"Action,Sci-Fi",7.2,521269
4706,movie,"Action,Sci-Fi",6.8,452679
4707,movie,"Drama,Fantasy,Horror",4.7,2934
4708,tvSeries,Comedy,5.6,1535
4709,video,Documentary,7.7,267
4710,movie,"Drama,Romance",6.1,670
4711,movie,"Comedy,War",6.2,127692
4712,tvSeries,"Drama,Mystery,Thriller",6.8,6274
4713,tvSeries,"Drama,Fantasy,Mystery",6.5,8773
4714,movie,"Action,Drama,Thriller",7.5,10
4715,tvMiniSeries,"Crime,Drama,Thriller",7.4,2409
4716,movie,Comedy,5.0,158
4717,tvSeries,"Adventure,Animation,Comedy",8.3,12533
4718,movie,"Drama,Fantasy,Sci-Fi",5.6,71153
4719,movie,Documentary,7.1,428
4720,movie,"Comedy,Thriller",5.5,29
4721,tvMiniSeries,Documentary,8.0,4119
4722,movie,Documentary,5.9,3014
4723,tvMiniSeries,"Crime,Drama,Thriller",6.6,3153
4724,short,"Documentary,Short",7.7,6
4725,tvEpisode,Drama,8.3,261
4726,tvSeries,Drama,6.4,154
4727,tvSeries,"Crime,Drama,Thriller",6.9,2715
4728,movie,"Adventure,Drama,Fantasy",4.9,112
4729,tvSeries,"Drama,Horror,Sci-Fi",5.4,22443
4730,short,"Sci-Fi,Short",7.3,6
4731,tvEpisode,"Comedy,Talk-Show",7.9,27
4732,movie,Drama,6.3,320
4733,tvSeries,Documentary,6.7,7
4734,movie,Drama,5.8,3618
4735,movie,"Drama,Fantasy,Horror",5.4,16203
4736,tvEpisode,"Biography,Documentary",7.4,16
4737,tvMovie,"Biography,Crime,Documentary",6.2,777
4738,tvSeries,"Comedy,Documentary,Reality-TV",7.9,277
4739,movie,"Biography,Drama,Mystery",5.3,941
4740,movie,"Biography,Drama,History",6.1,5696
4741,movie,Documentary,6.6,1759
4742,movie,"Comedy,Crime,Drama",6.5,5044
4743,tvSeries,Documentary,7.8,2892
4744,movie,"Adventure,Comedy,Family",7.1,88129
4745,tvEpisode,"Comedy,Short",5.7,7
4746,movie,"Biography,Drama,Music",6.6,1639
4747,tvSeries,"Biography,Drama",7.8,4262
4748,movie,"Comedy,Crime",7.6,154854
4749,movie,"Drama,Sport",7.5,44622
4750,short,"Documentary,Drama,Short",5.9,650
4751,tvEpisode,Comedy,7.7,18
4752,tvSeries,Comedy,6.5,1471
4753,movie,"Comedy,Drama,Romance",5.7,1975
4754,movie,"Action,Drama,Family",4.5,27487
4755,movie,"Drama,Mystery,Thriller",6.2,1666
4756,movie,"Crime,Drama,Mystery",5.5,11278
4757,movie,"Action,Thriller",7.0,21816
4758,tvEpisode,"Crime,Documentary",7.4,75
4759,tvSeries,Documentary,8.2,1009
4760,tvMovie,Documentary,6.4,336
4761,movie,"Adventure,Animation,Comedy",5.7,26869
4762,short,"Comedy,Short",8.9,12
4763,movie,"Adventure,Family,Fantasy",5.6,29904
4764,tvEpisode,Drama,7.3,105
4765,tvSeries,Drama,8.2,8
4766,movie,"Adventure,Drama,Thriller",6.4,14196
4767,tvEpisode,"Comedy,Talk-Show",5.9,8
4768,movie,"Action,Adventure,Fantasy",6.6,132677
4769,movie,"Comedy,Drama,Romance",7.1,36387
4770,movie,Comedy,5.5,115
4771,movie,"Horror,Thriller",3.2,31666
4772,movie,"Comedy,Documentary",6.9,5403
4773,movie,"Drama,Romance",6.0,913
4774,movie,"Action,Comedy,Crime",6.7,245346
4775,movie,Drama,6.8,6447
4776,movie,"Drama,War",6.6,24632
4777,movie,Comedy,5.5,3966
4778,movie,Western,4.7,907
4779,tvEpisode,Thriller,6.6,23
4780,short,"Drama,Fantasy,Horror",6.7,51
4781,tvEpisode,"Adventure,Comedy,Family",8.1,15
4782,movie,"Comedy,Thriller",5.5,14605
4783,movie,Comedy,5.6,217
4784,movie,"Action,Adventure,Crime",5.6,9230
4785,movie,"Comedy,Crime",6.4,6570
4786,movie,"Drama,Romance",6.5,3458
4787,movie,"Action,Thriller",5.9,54307
4788,movie,"Crime,Drama,Mystery",6.6,78282
4789,movie,"Comedy,Romance",5.8,33833
4790,movie,"Comedy,Drama",7.2,4763
4791,tvSeries,Romance,7.6,118
4792,movie,"Comedy,Romance",6.2,38
4793,movie,"Drama,Romance",8.0,467999
4794,movie,"Drama,Musical,Romance",7.2,116988
4795,short,"Animation,Short",7.7,12
4796,tvMiniSeries,"Crime,Documentary",7.7,5709
4797,movie,"Biography,Drama,History",6.7,8734
4798,movie,"Adventure,Drama,History",7.2,36971
4799,movie,"Adventure,Comedy,Crime",5.7,82217
4800,video,"Adventure,Animation,Family",6.6,12234
4801,movie,"Biography,Drama",6.8,9034
4802,movie,"Adventure,Animation,Comedy",6.7,45435
4803,movie,Documentary,7.8,6166
4804,movie,"Crime,Drama,Thriller",7.3,249625
4805,movie,"Action,Crime,Mystery",5.8,4147
4806,movie,Thriller,7.0,77
4807,tvSeries,Drama,6.7,169
4808,movie,Comedy,4.6,241
4809,movie,Comedy,4.5,1260
4810,movie,"Adventure,Animation,Comedy",6.6,182246
4811,movie,"Comedy,Drama",6.9,906
4812,movie,"Comedy,Drama",5.8,291
4813,movie,"Action,Thriller",4.6,17667
4814,movie,"Adventure,Animation,Comedy",7.1,126529
4815,tvEpisode,"Comedy,Short",5.2,9
4816,movie,"Comedy,Drama,Family",6.0,23291
4817,movie,"Comedy,Drama,Family",5.3,7901
4818,movie,"Action,Crime",6.6,1651
4819,movie,"Biography,Drama",7.3,37722
4820,movie,"Comedy,Drama,Musical",5.9,23074
4821,tvEpisode,Reality-TV,9.0,5
4822,movie,"Action,Adventure,Drama",6.4,173262
4823,movie,Thriller,5.8,8
4824,tvEpisode,"Action,Animation,Fantasy",7.8,6
4825,tvSeries,"Adventure,Animation,Drama",8.6,24776
4826,movie,Documentary,6.2,169
4827,movie,"Biography,Drama",8.0,455203
4828,tvSeries,Documentary,6.7,773
4829,movie,Documentary,7.3,776
4830,tvSeries,"Drama,History",6.4,118
4831,tvSeries,"Drama,Music",7.9,615
4832,tvMiniSeries,Drama,8.6,295359
4833,tvEpisode,"Drama,Mystery,Sci-Fi",7.8,1549
4834,movie,Documentary,6.2,1935
4835,movie,"Crime,Drama,Thriller",7.2,65775
4836,tvEpisode,\N,7.1,17
4837,tvSeries,Reality-TV,5.5,121
4838,tvSeries,"Documentary,Sport",7.6,672
4839,movie,"Action,Biography,Documentary",7.1,727
4840,movie,"Documentary,Sport",7.6,32
4841,movie,Drama,6.6,788
4842,movie,"Drama,History,Thriller",6.6,24776
4843,movie,Drama,5.6,266
4844,movie,Action,3.6,1499
4845,movie,"Documentary,Music",7.2,71
4846,movie,Documentary,5.9,30
4847,movie,"Biography,Drama,War",6.9,8036
4848,tvSeries,"Drama,Fantasy,Horror",7.1,11479
4849,movie,"Action,Adventure,Comedy",4.8,45076
4850,movie,"Action,Drama",6.6,13
4851,movie,"Horror,Mystery",7.1,323738
4852,tvEpisode,"Comedy,Drama,Family",7.2,55
4853,tvEpisode,"Crime,Drama,Mystery",8.1,200
4854,movie,"Drama,Thriller",6.0,21846
4855,tvEpisode,"Adventure,Animation,Fantasy",7.2,33
4856,tvMiniSeries,"Crime,Documentary",7.1,6829
4857,tvEpisode,"Adventure,Comedy,Family",8.2,8
4858,movie,"Action,Adventure,Crime",5.4,434
4859,movie,"Adventure,Crime,Thriller",6.4,41710
4860,tvShort,"Documentary,Short",7.1,891
4861,movie,Thriller,4.8,36840
4862,movie,Horror,4.8,231
4863,movie,"Action,Crime,Drama",6.4,45230
4864,movie,Thriller,6.9,777
4865,movie,"Comedy,Romance",5.4,223
4866,tvSeries,History,7.3,1268
4867,movie,"Adventure,Animation,Comedy",5.9,18264
4868,movie,"Comedy,Drama",6.2,99486
4869,movie,"Biography,Drama,Music",6.5,46694
4870,movie,Drama,4.7,5139
4871,movie,"Documentary,History",6.5,511
4872,movie,"Crime,Drama",6.2,5301
4873,tvMovie,"Biography,Drama",7.3,767
4874,tvMovie,"Action,Adventure,Crime",4.9,5859
4875,short,"Action,Drama,Short",5.2,5
4876,movie,"Action,Drama,Thriller",6.7,36680
